"","start1","end1","name1","start2","end2","name2"
"1084",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1085",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1086",39848112,39848192,"IAPLTR2a",39847316,39847404,"IAPEz-int"
"1087",39848010,39848090,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1088",39847993,39848073,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1089",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1090",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1091",39848152,39848193,"IAPLTR2a",39847795,39847835,"IAPEz-int"
"1092",39848099,39848179,"IAPLTR2a",39847985,39848073,"IAPEz-int"
"1093",39847997,39848077,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"1094",39847980,39848060,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1095",39848119,39848197,"IAPLTR2a",39847517,39847549,"IAPEz-int"
"1096",39848182,39848201,"IAPLTR2a",39847577,39847675,"IAPEz-int"
"1097",39848182,39848200,"IAPLTR2a",39847974,39848057,"IAPEz-int"
"1098",39848117,39848201,"IAPLTR2a",39847517,39847556,"IAPEz-int"
"1099",39847547,39847576,"IAPEz-int",39848144,39848199,"IAPLTR2a"
"1100",39848122,39848164,"IAPLTR2a",39847494,39847548,"IAPEz-int"
"1101",39848153,39848171,"IAPLTR2a",39847518,39847583,"IAPEz-int"
"1102",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1103",39848121,39848201,"IAPLTR2a",39847517,39847558,"IAPEz-int"
"1104",39847991,39848071,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1105",39847992,39848072,"IAPEz-int",39848106,39848194,"IAPLTR2a"
"1106",39848120,39848165,"IAPLTR2a",39848023,39848080,"IAPEz-int"
"1107",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1108",39848182,39848201,"IAPLTR2a",39847969,39848067,"IAPEz-int"
"1109",39848143,39848201,"IAPLTR2a",39847541,39847582,"IAPEz-int"
"1110",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1111",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1112",39848155,39848201,"IAPLTR2a",39847729,39847827,"IAPEz-int"
"1113",39847997,39848077,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1114",39848124,39848201,"IAPLTR2a",39847977,39848005,"IAPEz-int"
"1115",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1116",39847990,39848070,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1117",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1118",39848154,39848201,"IAPLTR2a",39847675,39847766,"IAPEz-int"
"1119",39848008,39848088,"IAPEz-int",39848107,39848195,"IAPLTR2a"
"1120",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1121",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1122",39848143,39848201,"IAPLTR2a",39847515,39847556,"IAPEz-int"
"1123",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1124",39848163,39848201,"IAPLTR2a",39847296,39847410,"IAPEz-int"
"1125",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1126",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1127",39848138,39848199,"IAPLTR2a",39847761,39847791,"IAPEz-int"
"1128",39848153,39848201,"IAPLTR2a",39848009,39848071,"IAPEz-int"
"1129",39848099,39848201,"IAPLTR2a",39847960,39847979,"IAPEz-int"
"1130",39848183,39848201,"IAPLTR2a",39847914,39848001,"IAPEz-int"
"1131",39848161,39848201,"IAPLTR2a",39847794,39847817,"IAPEz-int"
"1132",39848119,39848165,"IAPLTR2a",39847743,39847852,"IAPEz-int"
"1133",39848153,39848201,"IAPLTR2a",39847995,39848035,"IAPEz-int"
"1134",39848182,39848201,"IAPLTR2a",39847978,39848076,"IAPEz-int"
"1135",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1136",39847992,39848072,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1137",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1138",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1139",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1140",39848163,39848201,"IAPLTR2a",39847979,39848090,"IAPEz-int"
"1141",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1142",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1143",31777868,31777948,"IAPEz-int",31777970,31778058,"IAPLTR2a"
"1144",39847995,39848075,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"1145",39848163,39848201,"IAPLTR2a",39847569,39847668,"IAPEz-int"
"1146",39848007,39848087,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1147",39848121,39848162,"IAPLTR2a",39847795,39847901,"IAPEz-int"
"1148",39848182,39848201,"IAPLTR2a",39846352,39846488,"IAPEz-int"
"1149",39848128,39848168,"IAPLTR2a",39846858,39846910,"IAPEz-int"
"1150",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1151",39848009,39848089,"IAPEz-int",39848116,39848204,"IAPLTR2a"
"1152",39848151,39848201,"IAPLTR2a",3201482,3201544,"IAPEz-int"
"1153",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1154",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1155",39847991,39848071,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1156",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1157",39848008,39848088,"IAPEz-int",39848102,39848190,"IAPLTR2a"
"1158",39848138,39848201,"IAPLTR2a",39848049,39848067,"IAPEz-int"
"1159",39848152,39848201,"IAPLTR2a",3201492,3201564,"IAPEz-int"
"1160",39848182,39848201,"IAPLTR2a",39847954,39848052,"IAPEz-int"
"1161",39848008,39848088,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1162",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1163",39848152,39848201,"IAPLTR2a",39847517,39847602,"IAPEz-int"
"1164",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1165",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1166",39848143,39848201,"IAPLTR2a",39847517,39847532,"IAPEz-int"
"1167",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1168",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1169",39848182,39848201,"IAPLTR2a",39846964,39847046,"IAPEz-int"
"1170",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1171",39848069,39848085,"IAPLTR2a",39847873,39847948,"IAPEz-int"
"1172",39848137,39848165,"IAPLTR2a",39847486,39847584,"IAPEz-int"
"1173",39848182,39848201,"IAPLTR2a",39847761,39847832,"IAPEz-int"
"1174",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1175",39848141,39848199,"IAPLTR2a",39846952,39846974,"IAPEz-int"
"1176",39848140,39848192,"IAPLTR2a",39847805,39847903,"IAPEz-int"
"1177",39848118,39848180,"IAPLTR2a",39847815,39847913,"IAPEz-int"
"1178",39848099,39848189,"IAPLTR2a",39848013,39848076,"IAPEz-int"
"1179",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1180",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1181",39848008,39848088,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1182",39848182,39848201,"IAPLTR2a",39847821,39847898,"IAPEz-int"
"1183",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1184",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1185",39847997,39848077,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"1186",39847976,39848056,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1187",39847997,39848077,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1188",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1189",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1190",39847988,39848068,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"1191",39848010,39848090,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"1192",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1193",39847995,39848075,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"1194",39848121,39848201,"IAPLTR2a",39847694,39847759,"IAPEz-int"
"1195",39848182,39848201,"IAPLTR2a",39847470,39847584,"IAPEz-int"
"1196",39848182,39848201,"IAPLTR2a",39847809,39847907,"IAPEz-int"
"1197",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1198",39847986,39848066,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1199",39848182,39848201,"IAPLTR2a",39847992,39848093,"IAPEz-int"
"1200",39848012,39848092,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1201",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1202",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1203",39848182,39848198,"IAPLTR2a",39847887,39847987,"IAPEz-int"
"1204",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1205",39848153,39848197,"IAPLTR2a",39847345,39847391,"IAPEz-int"
"1206",39847998,39848078,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1207",39848140,39848201,"IAPLTR2a",39848011,39848032,"IAPEz-int"
"1208",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1209",39847995,39848075,"IAPEz-int",39848105,39848193,"IAPLTR2a"
"1210",39848176,39848201,"IAPLTR2a",39848029,39848079,"IAPEz-int"
"1211",39847972,39848052,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1212",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1213",39848008,39848088,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1214",39848143,39848201,"IAPLTR2a",39847924,39848022,"IAPEz-int"
"1215",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1216",39847999,39848079,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1217",39848163,39848201,"IAPLTR2a",39847795,39847868,"IAPEz-int"
"1218",39848123,39848201,"IAPLTR2a",39847825,39847865,"IAPEz-int"
"1219",39848182,39848199,"IAPLTR2a",39846352,39846450,"IAPEz-int"
"1220",39848182,39848199,"IAPLTR2a",39847784,39847852,"IAPEz-int"
"1221",39848181,39848199,"IAPLTR2a",3201471,3201569,"IAPEz-int"
"1222",39848004,39848084,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1223",39848182,39848201,"IAPLTR2a",39847677,39847728,"IAPEz-int"
"1224",39847992,39848072,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1225",39848133,39848199,"IAPLTR2a",39847517,39847596,"IAPEz-int"
"1226",39848009,39848089,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1227",39848009,39848089,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1228",39848144,39848201,"IAPLTR2a",39847958,39847992,"IAPEz-int"
"1229",39847992,39848072,"IAPEz-int",39848104,39848192,"IAPLTR2a"
"1230",39848099,39848151,"IAPLTR2a",39847444,39847490,"IAPEz-int"
"1231",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1232",39848006,39848086,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1233",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1234",39848163,39848199,"IAPLTR2a",39847427,39847521,"IAPEz-int"
"1235",39848182,39848201,"IAPLTR2a",39847677,39847800,"IAPEz-int"
"1236",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1237",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1238",39848143,39848165,"IAPLTR2a",39847765,39847817,"IAPEz-int"
"1239",39848009,39848089,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1240",39848144,39848193,"IAPLTR2a",39847502,39847525,"IAPEz-int"
"1241",39848121,39848150,"IAPLTR2a",39847517,39847585,"IAPEz-int"
"1242",39847992,39848072,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1243",39848153,39848201,"IAPLTR2a",39848009,39848087,"IAPEz-int"
"1244",39848182,39848201,"IAPLTR2a",39847774,39847872,"IAPEz-int"
"1245",39848149,39848201,"IAPLTR2a",39847992,39848055,"IAPEz-int"
"1246",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1247",39848182,39848201,"IAPLTR2a",39847996,39848092,"IAPEz-int"
"1248",39847997,39848077,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"1249",39847997,39848077,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1250",39848164,39848198,"IAPLTR2a",39847517,39847577,"IAPEz-int"
"1251",39848182,39848201,"IAPLTR2a",39847496,39847594,"IAPEz-int"
"1252",39848119,39848201,"IAPLTR2a",39847800,39847819,"IAPEz-int"
"1253",39848182,39848201,"IAPLTR2a",39847955,39848080,"IAPEz-int"
"1254",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1255",39848119,39848193,"IAPLTR2a",39847586,39847603,"IAPEz-int"
"1256",39848009,39848089,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"1257",39847994,39848074,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1258",39848124,39848204,"IAPLTR2a",39847903,39847991,"IAPEz-int"
"1259",39848158,39848201,"IAPLTR2a",39847791,39847836,"IAPEz-int"
"1260",39847966,39848046,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1261",39848172,39848196,"IAPLTR2a",39847470,39847568,"IAPEz-int"
"1262",39848182,39848201,"IAPLTR2a",39847938,39848048,"IAPEz-int"
"1263",39847957,39848037,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1264",39848183,39848201,"IAPLTR2a",39847317,39847415,"IAPEz-int"
"1265",39848121,39848199,"IAPLTR2a",39847447,39847513,"IAPEz-int"
"1266",39848121,39848201,"IAPLTR2a",3201508,3201564,"IAPEz-int"
"1267",39848183,39848201,"IAPLTR2a",39846352,39846442,"IAPEz-int"
"1268",39848159,39848181,"IAPLTR2a",39847882,39848005,"IAPEz-int"
"1269",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1270",39848160,39848201,"IAPLTR2a",39847351,39847405,"IAPEz-int"
"1271",39848163,39848198,"IAPLTR2a",39847995,39848093,"IAPEz-int"
"1272",39848145,39848201,"IAPLTR2a",39847903,39847925,"IAPEz-int"
"1273",39848104,39848153,"IAPLTR2a",39848039,39848079,"IAPEz-int"
"1274",39848168,39848201,"IAPLTR2a",39847794,39847847,"IAPEz-int"
"1275",39848111,39848146,"IAPLTR2a",39847903,39847990,"IAPEz-int"
"1276",39848121,39848201,"IAPLTR2a",39847772,39847810,"IAPEz-int"
"1277",39847989,39848069,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1278",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1279",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"1280",39847997,39848077,"IAPEz-int",39848103,39848191,"IAPLTR2a"
"1281",39848133,39848201,"IAPLTR2a",39847978,39847995,"IAPEz-int"
"1282",39848011,39848091,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1283",39847987,39848067,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1284",39848183,39848201,"IAPLTR2a",39847890,39848029,"IAPEz-int"
"1285",39848122,39848180,"IAPLTR2a",39847551,39847570,"IAPEz-int"
"1286",39848182,39848201,"IAPLTR2a",39847695,39847787,"IAPEz-int"
"1287",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1288",39848099,39848131,"IAPLTR2a",39847917,39848015,"IAPEz-int"
"1289",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1290",39848128,39848156,"IAPLTR2a",39847776,39847810,"IAPEz-int"
"1291",39848182,39848201,"IAPLTR2a",39847433,39847531,"IAPEz-int"
"1292",39847991,39848071,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1293",39848122,39848158,"IAPLTR2a",39847659,39847753,"IAPEz-int"
"1294",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1295",39848182,39848201,"IAPLTR2a",39847245,39847281,"IAPEz-int"
"1296",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1297",39848182,39848201,"IAPLTR2a",39846352,39846488,"IAPEz-int"
"1298",39848182,39848201,"IAPLTR2a",39847197,39847282,"IAPEz-int"
"1299",39848182,39848201,"IAPLTR2a",39847900,39847993,"IAPEz-int"
"1300",39848004,39848084,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1301",39848008,39848088,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1302",39847986,39848066,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1303",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1304",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1305",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1306",39848011,39848091,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1307",39847986,39848066,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1308",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1309",39847997,39848077,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1310",39847999,39848079,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1311",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1312",39847978,39848058,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1313",39848153,39848201,"IAPLTR2a",39847897,39847931,"IAPEz-int"
"1314",39848152,39848201,"IAPLTR2a",39847711,39847809,"IAPEz-int"
"1315",39848121,39848201,"IAPLTR2a",39847169,39847183,"IAPEz-int"
"1316",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1317",39848158,39848199,"IAPLTR2a",39847790,39847888,"IAPEz-int"
"1318",39848152,39848201,"IAPLTR2a",3201435,3201533,"IAPEz-int"
"1319",39848121,39848197,"IAPLTR2a",39847347,39847431,"IAPEz-int"
"1320",39848183,39848201,"IAPLTR2a",39847779,39847900,"IAPEz-int"
"1321",39847990,39848070,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1322",39848119,39848154,"IAPLTR2a",39847558,39847657,"IAPEz-int"
"1323",39848121,39848201,"IAPLTR2a",39846811,39846899,"IAPEz-int"
"1324",39847997,39848077,"IAPEz-int",39848093,39848181,"IAPLTR2a"
"1325",39847966,39848046,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1326",39848099,39848179,"IAPLTR2a",39847891,39847979,"IAPEz-int"
"1327",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1328",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1329",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1330",39847957,39848037,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1331",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1332",39848121,39848201,"IAPLTR2a",39847866,39847954,"IAPEz-int"
"1333",39848183,39848199,"IAPLTR2a",39846397,39846477,"IAPEz-int"
"1334",39848097,39848201,"IAPLTR2a",39847481,39847523,"IAPEz-int"
"1335",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1336",39848116,39848153,"IAPLTR2a",39847636,39847691,"IAPEz-int"
"1337",39848140,39848165,"IAPLTR2a",39847440,39847569,"IAPEz-int"
"1338",39848182,39848201,"IAPLTR2a",39847517,39847569,"IAPEz-int"
"1339",39847992,39848072,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"1340",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1341",39848164,39848201,"IAPLTR2a",39847673,39847763,"IAPEz-int"
"1342",39848121,39848201,"IAPLTR2a",39847397,39847420,"IAPEz-int"
"1343",39847997,39848077,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1344",39848143,39848201,"IAPLTR2a",39847658,39847688,"IAPEz-int"
"1345",39848014,39848094,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1346",39848006,39848086,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1347",39848071,39848092,"IAPLTR2a",39847444,39847517,"IAPEz-int"
"1348",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1349",39848152,39848201,"IAPLTR2a",39847517,39847539,"IAPEz-int"
"1350",39847989,39848069,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1351",39848124,39848201,"IAPLTR2a",39847693,39847775,"IAPEz-int"
"1352",39848009,39848089,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1353",39848184,39848201,"IAPLTR2a",39847849,39847947,"IAPEz-int"
"1354",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1355",39848182,39848201,"IAPLTR2a",39847865,39847980,"IAPEz-int"
"1356",39847957,39848037,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1357",39848121,39848201,"IAPLTR2a",3201505,3201530,"IAPEz-int"
"1358",39848140,39848201,"IAPLTR2a",3201507,3201533,"IAPEz-int"
"1359",39848182,39848201,"IAPLTR2a",39847829,39847927,"IAPEz-int"
"1360",39847992,39848072,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1361",39848174,39848201,"IAPLTR2a",39847820,39847884,"IAPEz-int"
"1362",39848182,39848201,"IAPLTR2a",39848017,39848071,"IAPEz-int"
"1363",39847990,39848070,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1364",39848099,39848179,"IAPLTR2a",39847999,39848087,"IAPEz-int"
"1365",39848183,39848201,"IAPLTR2a",39847029,39847127,"IAPEz-int"
"1366",39848001,39848081,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1367",39847998,39848078,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1368",39848001,39848081,"IAPEz-int",39848109,39848197,"IAPLTR2a"
"1369",39848122,39848201,"IAPLTR2a",39848023,39848088,"IAPEz-int"
"1370",39848161,39848199,"IAPLTR2a",39847575,39847673,"IAPEz-int"
"1371",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1372",39848105,39848168,"IAPLTR2a",39847664,39847762,"IAPEz-int"
"1373",39847997,39848077,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1374",39847992,39848072,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"1375",39847995,39848075,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1376",39848012,39848092,"IAPEz-int",39848112,39848202,"IAPLTR2a"
"1377",39848121,39848201,"IAPLTR2a",39847964,39848052,"IAPEz-int"
"1378",39847992,39848072,"IAPEz-int",39848111,39848201,"IAPLTR2a"
"1379",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1380",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1381",39848009,39848089,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1382",39847992,39848072,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"1383",39848007,39848087,"IAPEz-int",39848110,39848198,"IAPLTR2a"
"1384",39848163,39848199,"IAPLTR2a",39847701,39847730,"IAPEz-int"
"1385",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1386",39848182,39848201,"IAPLTR2a",39847952,39848076,"IAPEz-int"
"1387",39848163,39848201,"IAPLTR2a",39847792,39847839,"IAPEz-int"
"1388",39848183,39848201,"IAPLTR2a",39847911,39848005,"IAPEz-int"
"1389",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1390",39848182,39848201,"IAPLTR2a",39847517,39847582,"IAPEz-int"
"1391",39848163,39848201,"IAPLTR2a",39846352,39846438,"IAPEz-int"
"1392",39848006,39848086,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1393",39847997,39848077,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1394",39848161,39848201,"IAPLTR2a",39847860,39847958,"IAPEz-int"
"1395",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1396",39848146,39848201,"IAPLTR2a",39847983,39848018,"IAPEz-int"
"1397",39847995,39848075,"IAPEz-int",39848108,39848196,"IAPLTR2a"
"1398",39848008,39848088,"IAPEz-int",39848112,39848200,"IAPLTR2a"
"1399",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1400",39847989,39848069,"IAPEz-int",39848111,39848199,"IAPLTR2a"
"1401",39848161,39848201,"IAPLTR2a",39847821,39847929,"IAPEz-int"
"1402",39847997,39848077,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1403",39847988,39848068,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1404",39848014,39848094,"IAPEz-int",39848112,39848201,"IAPLTR2a"
"1405",39848182,39848201,"IAPLTR2a",39847935,39848013,"IAPEz-int"
"1406",39848148,39848201,"IAPLTR2a",39847975,39848073,"IAPEz-int"
"1407",39848182,39848201,"IAPLTR2a",39847833,39847954,"IAPEz-int"
"1408",39848176,39848192,"IAPLTR2a",39847836,39847869,"IAPEz-int"
"1409",39848007,39848087,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1410",39847988,39848068,"IAPEz-int",39848100,39848188,"IAPLTR2a"
"1411",39847988,39848068,"IAPEz-int",39848106,39848194,"IAPLTR2a"
"1412",39847993,39848073,"IAPEz-int",39848113,39848201,"IAPLTR2a"
"1413",39847997,39848077,"IAPEz-int",39848114,39848202,"IAPLTR2a"
"1414",39847988,39848068,"IAPEz-int",39848111,39848201,"IAPLTR2a"
