start1,end1,name1,start2,end2,name2
11856342,11856448,Ryr2,17698406,17698452,5033411D12Rik
123462015,123462095,Sacm1l,70963693,70963781,Dlgap1
117514372,117514395,Gpc6,12922054,12922180,Igf2r
87980252,87980384,Cuedc1,82394205,82394227,Slc8a3
6853417,6853497,Celf2,6853657,6853745,Gm10855
2338875123392841,2338881123392861,Usp34,2339288623393751,2339294223393783,Ahsa2
123461989,123462038,Sacm1l,18081219,18081317,Mllt10
166388180,166388274,Mid1,127376816,127376831,2810004N23Rik
76248540,76248580,Heatr7a,4768404,4768502,5730403B10Rik
123462090,123462175,Sacm1l,7093517470937523,7093518270937531,Nlrp1a
124817708124817890,124817812124817920,Cd4,31407616,31407635,Mkln1
124722158,124722203,Mphosph9,26616870,26616968,Fbxl7
43336266,43336346,Tpk1,6026113760262648,6026121360262660,4933439F18Rik
13417110,13417190,Grk1,67667955,67668043,Mdga2
21639242,21639322,Dock6,21640916,21641004,Gm6484
122633427,122633507,Sox6,26707471,26707539,Lama2
134791788,134791825,Lrrn2,65054567,65054665,Msra
57391555,57391625,Filip1l,138365258,138365280,Lmo3
108917280,108917360,Ndufaf2,80926874,80926962,Cdkl4
123462015,123462095,Sacm1l,70963672,70963760,Dlgap1
123462033,123462082,Sacm1l,4194771,4194869,Ppp1ca
23613873,23613953,Klhl7,3458955,3459043,Gm1973
154858916,154858996,Nmnat2,57595913,57596001,Edc3
27356623,27356643,Nlrp9a,47788070,47788180,Zfp398
36931332,36931412,Tbc1d14,36940153,36940241,D5Ertd579e
123462018,123462098,Sacm1l,70963686,70963774,Dlgap1
7369572,7369662,Pkia,46853444,46853466,Pex6
123462034,123462114,Sacm1l,70963690,70963778,Dlgap1
37280667,37280701,Cpeb3,3728072237284120,3728075237284198,March5
123462145,123462167,Sacm1l,6428439,6428553,C9
118674952,118675015,Itga9,123462082,123462120,Sacm1l
122576788,122576868,Gm20388,122576521,122576609,Crispld2
78350940,78351021,Fut8,123461915,123462003,Sacm1l
123113602123119100,123113687123119150,Fam19a2,2310263923221864,2310264823221870,Srpk2
8187248381889297,8187254881889312,Nhp2l1,81895181,81895269,4930407I10Rik
91042852,91042957,Nup210,136627030,136627047,Syt2
40702774,40702854,3110057O12Rik,31205970,31206058,Slc7a14
123462034,123462082,Sacm1l,145885802,145885900,4930529M08Rik
123461972,123462052,Sacm1l,70963671,70963759,Dlgap1
127091889,127091969,Stat6,101041854,101041942,Acvr1b
123461814,123461894,Sacm1l,11144198,11144286,Zc3h7a
57595898,57595978,Edc3,37114980,37115068,Cpeb3
36931308,36931388,Tbc1d14,36940100,36940188,D5Ertd579e
77464128,77464208,Zbtb25,77475071,77475159,Zbtb1
135022971,135022987,Il1rapl2,96076960,96077073,Gm7971
2044586420459546,2044589720459593,Pin1,20445745,20445833,Fbxl12
107881030,107881120,Prkca,86492775,86492846,Srbd1
118674952,118675015,Itga9,39606868,39606965,Braf
78350925,78351005,Fut8,123461918,123462006,Sacm1l
77519177,77519257,Ptprd,123461995,123462083,Sacm1l
136713475,136713555,Mkks,136713585136756060,136713600136756140,2210009G21Rik
3382329133824298,3382333033824339,March2,126447922,126448010,Camk2d
119606827,119606917,Rpap1,119268284,119268300,Lrtm2
78350927,78351007,Fut8,123461908,123461996,Sacm1l
119579301,119579391,Irak3,58446753,58446817,Upp2
143554698,143554803,Tnrc18,20000356,20000401,Etl4
107592014,107592094,Tgfbr3,78478699,78478787,Cd109
83196053,83196070,Slc4a5,36478653,36478753,Snx31
118674952,118675017,Itga9,123462062,123462123,Sacm1l
6386807,6386887,Dab2,6416814,6416902,C9
3338721833388799,3338729633388811,Ercc6,135786028135786240,135786038135786270,Fkbp6
123462014,123462094,Sacm1l,70963672,70963760,Dlgap1
156795336,156795353,Negr1,54943794,54943892,Galnt13
81094889,81094968,Dmd,42889812,42889899,Arhgef12
114851992,114852035,Ube3b,3924532239246818,3924534139246863,Arhgap26
13566077,13566099,Tram1,80222238,80222336,Impg1
66152569,66152585,Elp3,40080816,40080933,Gm5567
11997134,11997171,Phf14,45316513,45316611,Cntnap2
113702434,113702548,Atp2b2,13769867,13769906,Tcte2
127832695,127832775,BC030336,49586825,49586913,Ncam1
137740787,137740877,Srrt,104290342,104290400,Dab1
110281271,110281332,Scap,9301991593020456,9301999993020472,Lrrfip1
103550803,103550883,Odz4,33967390,33967478,Wdfy4
67065160,67065240,Cadm2,123022435,123022523,Sox6
23768184,23768252,Ptar1,41519465,41519548,Dnaic1
70963683,70963773,Dlgap1,123462043,123462076,Sacm1l
70565272,70565291,Bicc1,95746059,95746196,Ces1e
34348885,34348965,Kalrn,87478079,87478165,Diap3
44869939,44870019,Jarid2,57391590,57391678,Filip1l
105673307,105673397,Elp4,115103515115107870,115103528115107870,Trpv4
114671398,114671481,Cmtm7,76249602,76249677,Heatr7a
155159370,155159460,Tmem88b,155221762,155221817,Dvl1
78350919,78350998,Fut8,123461922,123462010,Sacm1l
123462015,123462095,Sacm1l,70963686,70963774,Dlgap1
95960791,95960871,Pde8b,105969069,105969157,Brwd3
130995080130999140,130995083130999220,Spef1,131002782131004450,131002840131004480,Cenpb
66276859,66276899,Lrrc6,69681604,69681702,Tcf4
42133170,42133238,Gabra6,62607686,62607784,Kcnh7
119856092,119856110,Tead1,6012625860126833,6012627060126919,Cdh23
110694240,110694298,Dlk1,133062506,133062604,Eif2d
16123019,16123099,Fat3,104862133,104862221,Clns1a
113999735,113999815,Gzmk,113999877,113999965,Esm1
3693135536940096,3693141336940118,Tbc1d14,36940160,36940248,D5Ertd579e
78350926,78351006,Fut8,123461904,123461992,Sacm1l
78350928,78351008,Fut8,123461934,123462022,Sacm1l
99157309,99157399,Dlg2,102148270102148930,102148274102148940,Tmub2
138258128,138258188,Zcwpw1,124861114,124861185,Lag3
77243899,77243968,Ctnna2,16314317,16314389,Dnm1l
81248999,81249041,Ncam2,18622035,18622135,Sept5
54696804,54696946,Npas3,1755320617558168,1755321517558175,4930451C15Rik
4057269,4057359,Trap1,123373206,123373236,Gm20388
118674952,118675006,Itga9,123461847,123461868,Sacm1l
123117276,123117356,Sox6,85648935,85649023,Tbx2
88476792,88476872,Trim43a,88464672,88464760,Zfp949
166681312,166681392,Arfgef2,70531812,70531900,Psd3
119210737119228400,119210740119228480,Slc26a11,119210623,119210711,Sgsh
7966512779666715,7966514379666716,Nr3c2,152427295,152427410,Pigk
13394877,13394923,Mkl2,13261023,13261123,Pex3
123462021,123462101,Sacm1l,70963679,70963767,Dlgap1
121330167121335380,1.2133023212133539e+17,Tbcd,97190547,97190618,Ankdd1b
145852262145853150,145852324145853150,Mcoln2,145853235145889100,145853276145889120,Lpar3
79483952,79484032,4933432B09Rik,3738781537388786,3738787037388819,Inpp4a
24762681,24762806,Klhl32,122123775,122123791,Duox2
78350927,78351007,Fut8,123461919,123462007,Sacm1l
47788087,47788178,Zfp398,24640160,24640232,Caskin1
43621286,43621366,Zbtb20,31040477,31040491,Cacna1d
9570655495706736,9570665195706776,Ces1d,121533722121535420,121533731121535420,Cdh13
25878539,25878652,Nlgn1,67661325,67661350,Mdga2
123462039,123462082,Sacm1l,78350927,78351016,Fut8
17891561,17891641,Dgcr2,17891423,17891511,Gm20518
102888557,102888620,Dcakd,102891935102893040,102891954102893120,Nmt1
6241093062419597,6241093362419674,BC046404,624038496240441e9,6240385162404466e8,Trpv2
69739203,69739283,Slc16a9,125739024,125739112,Galk2
73341652,73341732,Wipf1,64178290,64178378,Dis3l
101210770,101210864,Pdzrn3,20437352,20437369,Fbxl12
117149316,117149406,Rasgrp1,136774016136777310,136774020136777340,2210009G21Rik
164771919,164771999,Mmp9,78752350,78752438,Crim1
45931667,45931785,Atxn1,68765766,68765805,Rora
112957195,112957285,Ryr3,30138828,30138874,Spnb2
11150754,11150777,Prkcq,76535239,76535350,Ptprd
123462003,123462083,Sacm1l,70963676,70963764,Dlgap1
44869942,44870022,Jarid2,4784473,4784561,Nipsnap1
60266526,60266624,Epha6,49272254,49272308,Kcnip4
123462033,123462113,Sacm1l,70963687,70963775,Dlgap1
181134801,181134881,Zbtb46,181113655181114620,181113698181114700,Zgpat
31206006,31206086,Slc7a14,77460770,77460858,Ctnna2
96588916,96588959,Klhl1,127527879,127527964,Abca15
79801498,79801543,Serpine2,115230617,115230696,Syn2
7163479,7163542,Pcmtd1,110060813,110060877,Pde4d
89428725,89428743,Kcnn3,49066349,49066447,Mbd5
79862134,79862214,Wbp4,63018241,63018329,Aadat
113918199,113918252,Fbxl2,83783147,83783245,Eml4
125110327125113460,125110370125113500,Iffo1,125113492,125113580,Gapdh
81412293,81412383,Accn1,4631835,4631896,Hspbp1
75212026,75212106,Stk16,75212615,75212703,Tuba4a
158600493158601920,1.5860050915860198e+17,Tor3a,158609275158612350,158609355158612350,Fam20b
11144099,11144179,Zc3h7a,5379285,5379373,Camk1d
5298094,5298153,Camk1d,123462039,123462089,Sacm1l
162078063,162078107,Ptprt,77430507,77430605,Ptprd
83729417,83729497,Mef2c,9611736,9611824,Dip2c
91742290,91742307,Muc19,130506225,130506323,Crcp
45517741,45517821,Cntnap2,33967497,33967586,Wdfy4
123461833,123461913,Sacm1l,131969745,131969833,Auts2
55260856,55260909,Dclk1,5011992,5012093,Rogdi
10931029,10931109,Fhit,33967740,33967828,Wdfy4
48300736,48300816,Csmd3,57595902,57595990,Edc3
93482042,93482105,Pcdh9,87852433,87852450,Ugt2b38
6026275560270317,6026278360270369,Drg2,6026118260262648,6026121360262705,4933439F18Rik
27869836,27869916,Trio,17546417,17546505,Lix1
25569646,25569726,AW554918,126795284,126795373,Acsm1
6960540,6960620,Rbfox1,47788080,47788170,Zfp398
27593166,27593205,Fam105a,29975829,29975927,Zer1
80828894,80828974,Mfsd12,80829003,80829091,Fzr1
123462018,123462082,Sacm1l,114852002,114852030,Ube3b
78350926,78351006,Fut8,123461930,123462018,Sacm1l
1.2074010912074499e+17,120740194120745040,Ubr1,97190564,97190603,Ankdd1b
79860892,79860972,Wbp4,23538258,23538346,1700112E06Rik
123461991,123462071,Sacm1l,70963693,70963781,Dlgap1
7298904872989474,7298908772989515,Tmem93,7298953972991688,7298954772991768,Tax1bp3
66598812,66598892,Tg,33968123,33968211,Wdfy4
62017619,62017676,Fam190a,123461895,123461993,Sacm1l
41681964,41682054,Il11ra1,39142505,39142541,Jhdm1d
6820730,6820810,Celf2,36299851,36299939,Nrg2
172265641,172265721,Nos1ap,24193358,24193446,Il1rn
116396306116412670,116396307116412770,Ube2o,116396201,116396289,Sphk1
78350940,78351020,Fut8,123461919,123462007,Sacm1l
63444765,63444845,Herc2,6344490163615288,6344492763615350,Oca2
67922473,67922545,Schip1,69104159,69104213,Erbb4
40404866,40404946,Sorbs1,98889197,98889287,Rgnef
125186548,125186615,Cd27,48431558,48431573,Invs
50596447,50596512,Alg9,158515987,158516039,Nhs
14106729,14106757,Gm5087,95005945,95006044,Dlx4
123461992,123462072,Sacm1l,5379278,5379366,Camk1d
115490282,115490372,Sppl3,93569731,93569799,Pcdh9
152961156,152961236,St6galnac3,6681550766824344,6681558766824352,Ptk2b
72255081,72255161,Mreg,58272729,58272817,Acvr1
115263258,115263305,1500011B03Rik,80634412,80634510,Rad51l1
121189406121189820,121189469121189840,Ckmt1,121189871,121189959,Strc
79793633,79793713,Reep6,797937357980664e9,7979374079806694e8,Adamtsl5
108241328108339500,108241334108339580,Itpr1,9395036493963384,9395043193963404,Fto
110711077,110711167,Pxmp2,110719093,110719144,Pole
28607267,28607357,Opcml,91609987,91610050,Ssbp2
27976528,27976592,Snrpa,63494617,63494715,Tnfsf8
93065763,93065843,Rbm44,66103774,66103862,Dapk2
9539766,9539827,Fam155a,47788074,47788122,Zfp398
131934764,131934855,Thsd7b,116587497116588580,1.1658751111658861e+17,Zswim5
47788104,47788158,Zfp398,97190555,97190605,Ankdd1b
46777930,46778008,Gabbr2,121802131,121802229,Cdh13
68308855,68308935,Schip1,1915134219152475,1915139719152508,Psg27
136781323,136781398,2210009G21Rik,57253659,57253736,Ablim1
8132074,8132164,Gm3739,58842684,58842759,Pnliprp2
114852005,114852036,Ube3b,18834777,18834895,Vps41
118674952,118675011,Itga9,70963691,70963789,Dlgap1
3601049636023303,3601050536023380,Odz2,68787503,68787518,Slc25a35
137895222,137895302,Col4a6,79608120,79608208,Ap1s3
85190870,85190950,Bcas3,123461819,123461879,Sacm1l
69858286986020,69858406986088,Esrra,6985396,6985484,Trmt112
100407564,100407654,4930519F16Rik,31444015,31444062,Rit2
111741983,111742063,Ppp2r5c,69984619,69984707,Spag16
82899798,82899814,Ttc39b,71882574,71882692,Polr1a
123462110,123462153,Sacm1l,5379251,5379350,Camk1d
1315306013156369,1315307513156371,Ncoa2,5752542457527664,5752549457527698,Smpdl3a
44473628,44473708,Prom1,100302628,100302684,Klf12
5490693554910034,5490695254910097,Dscc1,5490136354906826,5490141354906864,Taf2
97190559,97190627,Ankdd1b,162282688,162282744,Rabgap1l
30562038,30562118,Zfp84,40775120,40775208,B4galt1
108263513,108263593,Usp4,108218361108253100,108218410108253140,Rhoa
123462122,123462175,Sacm1l,66661769,66661850,Cadm2
78350919,78350998,Fut8,123461903,123461991,Sacm1l
63592635,63592725,Adam23,53575890,53575909,Sel1l3
137895222,137895302,Col4a6,79608120,79608208,Ap1s3
162674879,162674959,Rabgap1l,6546076,6546164,Celf2
109403384,109403464,Faf1,89678224,89678312,Anks1b
88965576,88965684,Gm2022,24197691,24197710,Kctd5
78350927,78351007,Fut8,123461922,123462010,Sacm1l
33967622,33967702,Wdfy4,103550799,103550887,Odz4
43578073,43578153,Creb3,4357407143578015,4357411943578055,Tln1
112578196,112578271,Map3k1,114852005,114852030,Ube3b
39151274,39151349,Jhdm1d,21608771,21608809,Vps8
43201148,43201185,Phactr1,43303824,43303922,Gfod1
101210775,101210864,Pdzrn3,20437352,20437369,Fbxl12
8925322089256662,8925326189256701,Cpt1b,89256729,89256817,Chkb
63081144,63081168,2010111I01Rik,57309363,57309461,Fam114a2
55281699,55281759,Dclk1,29327257,29327333,Ntm
5379262,5379342,Camk1d,1988380519883923,1988381719883925,A930003A15Rik
78350927,78351007,Fut8,123461923,123462011,Sacm1l
5379259,5379339,Camk1d,44869927,44870015,Jarid2
123462031,123462111,Sacm1l,70963691,70963779,Dlgap1
162598465,162598526,Rabgap1l,49155392,49155490,Kcnip4
90395152,90395172,Ptprj,6504921,6504991,Nrxn2
123462011,123462091,Sacm1l,70963687,70963775,Dlgap1
136713491,136713571,Mkks,136713597136756060,136713600136756160,2210009G21Rik
118674952,118675015,Itga9,123462171,123462186,Sacm1l
108644100,108644180,Prkar2a,65661276,65661364,Tmem232
9005657990058484,9005658290058520,Crtc2,9005629390056528,9005632490056579,Slc39a1
102599651,102599741,Sgip1,123462081,123462145,Sacm1l
118674952,118674983,Itga9,70963682,70963780,Dlgap1
118674952,118674986,Itga9,70963685,70963783,Dlgap1
74053850,74053980,Spata18,8590549785907275,8590549885907290,Syn3
11143905,11143986,Zc3h7a,123462065,123462153,Sacm1l
27269104,27269122,Grm8,124547417,124547507,Fgf14
123461989,123462069,Sacm1l,70963692,70963780,Dlgap1
167393202,167393282,Brp44,106057321,106057409,Strada
8903544189043118,8903548189043158,Muc1,89043179,89043267,Trim46
27269104,27269122,Grm8,121223884,121224011,Trak1
3693137336940096,3693141336940136,Tbc1d14,3694017436947067,3694026136947068,D5Ertd579e
110262332,110262356,Scap,124607049,124607155,Fgf14
126760826,126760906,Acsm1,60986237,60986288,Tcof1
123461997,123462077,Sacm1l,70963690,70963778,Dlgap1
19625636,19625716,Magi2,127226992,127227080,Rdh9
8972903,8972956,Ganab,89694738969843,89695068969908,Ints5
88553745,88553805,Syt11,73308500,73308598,Slain2
107176815107178560,107176857107178620,Pitpnc1,87418537,87418556,Diap3
104862119,104862199,Clns1a,79014890,79014978,Setbp1
47788071,47788151,Zfp398,66676949,66677037,Nsun7
106040424,106040504,Lrrc8c,72990836,72990924,Klhl26
39253552,39253642,Nrg3,122882333,122882349,Clec4a1
110281286,110281328,Scap,44869603,44869667,Jarid2
40557154058435,40557684058472,Akap9,8874884388761725,8874890288761741,Dap3
123462015,123462095,Sacm1l,70963677,70963765,Dlgap1
60980081,60980135,Tcof1,6096001860963921e8,6096004560963963e8,Cd74
124760599,124760679,Tpi1,124760433,124760521,Spsb2
32817293,32817373,Rpl12,32814929,32815017,Lrsam1
57595910,57595990,Edc3,52007857,52007946,Gm7247
50121782,50121824,Canx,86348926,86348993,Stab2
127474250,127474330,Naca,87621881,87621969,Pear1
49222541,49222600,Kcnip4,136769453,136769551,2210009G21Rik
17355757,17355837,Csmd1,9637979,9638067,Dip2c
144496791,144496889,Ebf3,110147124110149920,110147126110149940,Cspg5
118674952,118675015,Itga9,123462082,123462112,Sacm1l
9099174390993700,9099182590993708,Abcd2,83941558,83941626,Inpp4b
142903914142904060,142903941142904140,Foxk1,37883545,37883633,Lrrc58
57391458,57391538,Filip1l,105238372,105238460,BC067068
103550803,103550883,Odz4,68425067,68425155,Erbb4
4643413,4643493,Brsk1,4658566,4658654,Tmem150b
93065763,93065843,Rbm44,66103774,66103862,Dapk2
152478441152481540,152478457152481600,St6galnac5,152472913152478340,152472948152478400,Pigk
35181764,35181844,Stom,119948317,119948405,Wnk1
105426714,105426762,Acer3,71882556,71882654,Polr1a
27183080,27183160,Nceh1,2718320027222667,2718321527222740,Tnfsf10
123462014,123462094,Sacm1l,70963681,70963769,Dlgap1
118674952,118674983,Itga9,70963686,70963784,Dlgap1
125711870,125711886,Csf3r,56223573,56223671,C230081A13Rik
136713454,136713533,Mkks,136713585136756060,136713600136756140,2210009G21Rik
28325568,28325658,Pld3,3690901,3690918,Ankib1
69959576,69959595,Myo3b,21528074,21528158,Gpr158
138263141138263420,138263162138263490,Pilra,138262933138263060,138262976138263120,Zcwpw1
45961560,45961650,Plcxd2,142822140,142822196,St8sia1
3197274,3197382,Scaf8,127239861127241920,127239897127241920,Rdh16
32233903,32233983,Iws1,65821197,65821285,Csnk1g1
120534463,120534593,Stard9,38633697,38633724,Dgkb
136713453,136713533,Mkks,136756068,136756156,2210009G21Rik
45388106,45388175,Cntnap2,13377284,13377298,Tfdp1
73012738,73012762,Ola1,44159471,44159602,Naa50
123462015,123462095,Sacm1l,70963690,70963778,Dlgap1
60385995,60386073,Atp8a2,52612388,52612405,Diras2
33967737,33967827,Wdfy4,124404480,124404508,Fgf14
123462021,123462101,Sacm1l,70963677,70963765,Dlgap1
123462084,123462164,Sacm1l,70963745,70963833,Dlgap1
31063598,31063678,Wdr62,3106371931067094,3106372931067172,Thap8
8608517786111611e8,8608518686111676e8,Npc2,8613882186140052e8,8613882586140097e8,Ltbp2
152478441152481540,152478457152481600,St6galnac5,152472913152478340,152472948152478400,Pigk
136713550136756060,136713600136756080,Mkks,136756137136758320,136756201136758320,2210009G21Rik
1052600910531780,1052606010531810,Syt7,10531837,10531925,Lrrc10b
56876257,56876337,Ctnnal1,55543928,55544016,Plcl1
36411667,36411693,Odz2,33960007,33960078,Rps28
31208096,31208176,Slc7a14,123461831,123461919,Sacm1l
67663209,67663256,Mdga2,12970066,12970174,Osbpl1a
66212459,66212497,Shisa6,110167736,110167834,4930522L14Rik
8922138589221526,8922144489221547,Cks1b,8922160289223002,8922163489223058,Shc1
44920610,44920690,Gm10684,44914657,44914745,Amica1
123462021,123462101,Sacm1l,70963686,70963774,Dlgap1
30804930,30804975,Copg2,1411173514114182,1411177114114227,4921513D23Rik
78350924,78351004,Fut8,123461883,123461971,Sacm1l
9790042597903636,9790045797903694,Dlg2,4944472349445184,4944473649445188,Ncam1
128886888,128886972,Yars,84125679,84125702,Il1rapl1
17044706,17044796,Mapk1,6469938,6469992,Ccm2
149817729,149817791,Rere,101145521101148580,1.0114552310114861e+17,Ppp2r3a
60305448,60305528,Epha6,33027341,33027429,Ankrd6
5273333452736849,5273334952736854,Jazf1,126965053,126965151,Ank2
8608517786111611e8,8608518686111676e8,Npc2,8613882186140052e8,8613882586140097e8,Ltbp2
49912685,49912782,Cd47,7306780773069713,7306781173069725,Trpv1
125711870,125711886,Csf3r,49003081,49003208,Kcnip4
109616829,109616909,Eml1,51622450,51622538,1700008O03Rik
81950081,81950131,Mei1,36698049,36698147,Odz2
44869943,44870023,Jarid2,57391560,57391648,Filip1l
123462015,123462095,Sacm1l,70963684,70963772,Dlgap1
1427657814306198,1427662914306227,Kdm4d,14308481,14308569,Cwc15
98854575,98854655,1700007G11Rik,59653686,59653774,E130308A19Rik
100087189,100087269,A930011G23Rik,15543257,15543346,Fam120b
78350926,78351006,Fut8,123461910,123461999,Sacm1l
136781271,136781329,2210009G21Rik,47788153,47788180,Zfp398
158080698,158080778,Lrrc7,3982397,3982485,Efr3b
72491036,72491126,Alk,2015055020152908,2015056020152912,Yeats2
26484646,26484710,Zmiz1,97190550,97190604,Ankdd1b
36442610,36442740,Snx31,109673411,109673427,1700012B07Rik
